"","point5.8.dentigerous.arm.width.resids","point7.5.dentigerous.arm.base.resids","point1.2.lower.jaw.length.resids","point8.9.dentigerous.arm.depth.resids","point2.11.palatine.height.resids","point2.3.jaw.closing.inlever.resids","point15.16.cranial.height.resids","point14.15.orbit.diameter.resids","point2.18.suspensorium.length.resids","point9.10.ascending.proess.length.resids","point2.4.opening.inlever.resids","point12.19.nasal.tissue.protrusion.resids","point11.14.ectopterygoid.resids","point16.18.head.depth.resids","point12.13.maxillary.head.protrusion.resids","point6.11.maxilla.length.resids","point11.13.maxillary.head.height.resids","point17.18.pelvic.girdle.length.resids"
"point5.8.dentigerous.arm.width.resids",0.00829277721848562,0.0137106675038209,0.00843112251744696,0.00290095297152444,0.00530040622406168,0.00382629112953389,-0.00272683664252338,0.000913874609155376,-0.00216485056841476,0.00208358164786511,0.00211595509676878,-0.0279486487816824,0.0103746465290651,-0.000887576672461237,0.00229536812083861,0.00465246932626129,-0.0183676590681735,0.00270343518478258
"point7.5.dentigerous.arm.base.resids",0.0137106675038209,0.0375442048831131,0.0152188817951454,0.00273147678776008,0.01102800822432,0.00768230301719518,-0.0119443521094277,-0.000188713217934495,0.0035195449927197,0.0249308396360281,-0.000502966992563475,-0.0331938484141049,0.0257052670735377,-0.0031158605653622,0.0125495054589701,0.00897704536619776,0.00112736066222551,0.00221439600816677
"point1.2.lower.jaw.length.resids",0.00843112251744696,0.0152188817951454,0.0120341476055089,0.00217877357885268,0.00930826097580282,0.00543548395566394,-0.00426475775470887,-0.000206438695904209,0.00704873920120747,0.00425126544858175,0.00771998781288226,-0.0471674523156518,0.0147763455172367,-0.00168809056421037,0.0121753243053365,0.00958314242697948,-0.000251356237360953,-0.00705083040736016
"point8.9.dentigerous.arm.depth.resids",0.00290095297152444,0.00273147678776008,0.00217877357885268,0.00151252860419753,0.000833954232286285,0.00112262082843241,0.000869122405792389,0.000852570660837577,-0.00236954336157457,-0.0024480852031228,0.000654557935575157,-0.00768176479894706,0.00202455883071658,0.00036612644077604,-0.00210793512186373,0.000614894915761254,-0.015621876273193,0.00166519850549986
"point2.11.palatine.height.resids",0.00530040622406168,0.01102800822432,0.00930826097580282,0.000833954232286285,0.0080221656643787,0.00402823789954044,-0.00429197226836677,-0.00043086840196862,0.0100591848391387,0.00468795259835819,0.00991751743934743,-0.0420494063703045,0.0116434430557831,-0.00153858893393488,0.0139095140791155,0.00851829433448188,0.00607719786018623,-0.00867620710907998
"point2.3.jaw.closing.inlever.resids",0.00382629112953389,0.00768230301719518,0.00543548395566394,0.00112262082843241,0.00402823789954044,0.00343794956244742,-0.00133549332879961,1.83440922226502e-05,0.0037386126692771,0.00715818562617962,0.00472926274613679,-0.0220750732175488,0.00745713325119758,8.55489263560202e-05,0.0077903888204661,0.0042401447982911,-0.00730331327965643,-0.00337629204416031
"point15.16.cranial.height.resids",-0.00272683664252338,-0.0119443521094277,-0.00426475775470887,0.000869122405792389,-0.00429197226836677,-0.00133549332879961,0.00977739026219328,0.00058767590902466,-0.0005057226950169,-0.0181941868730417,-0.00640979489534024,0.0247458527673531,-0.00711325906379284,0.00258568838815854,-0.013973847838851,-0.00349038813039132,-0.0054649561578719,-0.008827407002217
"point14.15.orbit.diameter.resids",0.000913874609155376,-0.000188713217934495,-0.000206438695904209,0.000852570660837577,-0.00043086840196862,1.83440922226502e-05,0.00058767590902466,0.00211144215750133,0.000622800603960366,-0.000487186848257591,0.0100436442393711,-0.0143793476519618,-0.00094827578978675,0.00133058283494032,0.00155996866675803,-0.000768926150117258,-0.0348441201992126,0.00371999508314687
"point2.18.suspensorium.length.resids",-0.00216485056841476,0.0035195449927197,0.00704873920120747,-0.00236954336157457,0.0100591848391387,0.0037386126692771,-0.0005057226950169,0.000622800603960366,0.0449161288151457,0.00084757427978494,0.0367219098226529,-0.0609833493263023,0.0114704003363296,0.00143079403018584,0.0306821780452383,0.0123676190761713,0.00724749214298464,-0.0405189014594502
"point9.10.ascending.proess.length.resids",0.00208358164786511,0.0249308396360281,0.00425126544858175,-0.0024480852031228,0.00468795259835819,0.00715818562617962,-0.0181941868730417,-0.000487186848257591,0.00084757427978494,0.0797300924555808,0.023800181047766,-0.0503617341128575,0.0141211121456049,0.00035977447467347,0.0468190987500742,0.00340997106662986,-0.0408221160347388,0.0260249185602942
"point2.4.opening.inlever.resids",0.00211595509676878,-0.000502966992563475,0.00771998781288226,0.000654557935575157,0.00991751743934743,0.00472926274613679,-0.00640979489534024,0.0100436442393711,0.0367219098226529,0.023800181047766,0.0994966157068062,-0.179297489047874,0.00473720478707437,0.00624521524391325,0.060811034871596,0.0110994910458078,-0.18053553022903,0.00103897133006421
"point12.19.nasal.tissue.protrusion.resids",-0.0279486487816824,-0.0331938484141049,-0.0471674523156518,-0.00768176479894706,-0.0420494063703045,-0.0220750732175488,0.0247458527673531,-0.0143793476519618,-0.0609833493263023,-0.0503617341128575,-0.179297489047874,0.442473178826532,-0.0434742168038219,-0.0032329698665696,-0.134257425396662,-0.045360089919295,0.291713984258522,-0.000395077441503222
"point11.14.ectopterygoid.resids",0.0103746465290651,0.0257052670735377,0.0147763455172367,0.00202455883071658,0.0116434430557831,0.00745713325119758,-0.00711325906379284,-0.00094827578978675,0.0114704003363296,0.0141211121456049,0.00473720478707437,-0.0434742168038219,0.0219881183289518,-0.00227360810027635,0.0158238138219396,0.0114543099466398,0.0131732278513137,-0.0109995361050587
"point16.18.head.depth.resids",-0.000887576672461237,-0.0031158605653622,-0.00168809056421037,0.00036612644077604,-0.00153858893393488,8.55489263560202e-05,0.00258568838815854,0.00133058283494032,0.00143079403018584,0.00035977447467347,0.00624521524391325,-0.0032329698665696,-0.00227360810027635,0.00191201697070636,0.000629115798068668,-0.00143320187482443,-0.0246831501809751,1.39332313719439e-05
"point12.13.maxillary.head.protrusion.resids",0.00229536812083861,0.0125495054589701,0.0121753243053365,-0.00210793512186373,0.0139095140791155,0.0077903888204661,-0.013973847838851,0.00155996866675803,0.0306821780452383,0.0468190987500742,0.060811034871596,-0.134257425396662,0.0158238138219396,0.000629115798068668,0.0635208497230124,0.0156357301071345,-0.0543529816882032,-0.00476957577700852
"point6.11.maxilla.length.resids",0.00465246932626129,0.00897704536619776,0.00958314242697948,0.000614894915761254,0.00851829433448188,0.0042401447982911,-0.00349038813039132,-0.000768926150117258,0.0123676190761713,0.00340997106662986,0.0110994910458078,-0.045360089919295,0.0114543099466398,-0.00143320187482443,0.0156357301071345,0.00948255268012265,0.0108481339244464,-0.0121969027550553
"point11.13.maxillary.head.height.resids",-0.0183676590681735,0.00112736066222551,-0.000251356237360953,-0.015621876273193,0.00607719786018623,-0.00730331327965643,-0.0054649561578719,-0.0348441201992126,0.00724749214298464,-0.0408221160347388,-0.18053553022903,0.291713984258522,0.0131732278513137,-0.0246831501809751,-0.0543529816882032,0.0108481339244464,0.641895707028133,-0.0899672893749519
"point17.18.pelvic.girdle.length.resids",0.00270343518478258,0.00221439600816677,-0.00705083040736016,0.00166519850549986,-0.00867620710907998,-0.00337629204416031,-0.008827407002217,0.00371999508314687,-0.0405189014594502,0.0260249185602942,0.00103897133006421,-0.000395077441503222,-0.0109995361050587,1.39332313719439e-05,-0.00476957577700852,-0.0121969027550553,-0.0899672893749519,0.0607700996555587
